x,y,temperature,precipitation,genetic_diversity
60,1,0.43842849351835617,-0.1923971339662362,0.7202817429656951
61,1,0.3785615259787584,-0.34504920839584297,0.7778464669863054
62,1,0.33582063983801785,-0.49340923267223846,0.8375428804081868
63,1,0.3103804068485919,-0.6336938452304518,0.8778548892333787
64,1,0.3021674903821072,-0.7634453186479926,0.8996966776753126
65,1,0.3108609957531423,-0.8807237079034996,0.9163296746357175
66,1,0.335674761114661,-0.9848984856015345,0.9196666824889341
67,1,0.37533716954959795,-1.076287267568256,0.9059000631939205
68,1,0.42862618452644874,-1.155771061841219,0.892028524052776
69,1,0.49377354209412955,-1.2247787092816254,0.8760096308269335
70,1,0.5689940234708849,-1.284786464955889,0.8627864424315063
71,1,0.6522027783430788,-1.3370243340756651,0.8469412318706635
72,1,0.7416056897830702,-1.3820924271052117,0.8382981009025553
73,1,0.83506899969928,-1.4202465317286361,0.8337360243933528
74,1,0.9305699455982636,-1.4511718727555714,0.8364432211452005
75,1,1.0263044230678946,-1.4740856911152453,0.830712717783224
76,1,1.1206214657121363,-1.488018206172559,0.8321821511011219
77,1,1.2120871621147475,-1.4921853371733136,0.8204543302650205
78,1,1.299361183377441,-1.4860197698259194,0.8143984534573853
79,1,1.3816916388146736,-1.4693227229763421,0.800264925937759
80,1,1.4582774301077992,-1.44236836185572,0.7690572917476233
81,1,1.5289280391392894,-1.4061960177815211,0.7322347212766646
82,1,1.5935309129105242,-1.3628753700783773,0.692875758247145
83,1,1.652299387665539,-1.3141953003542777,0.6451187304856627
84,1,1.7058755209920105,-1.2632093877462156,0.5955025160915988
85,1,1.7547190189012565,-1.2126917075951593,0.5426929205798455
86,1,1.7998038407790125,-1.1661680006040926,0.49148357102607537
87,1,1.841989006063199,-1.126652795548453,0.4602794384135154
88,1,1.8821980859939558,-1.0964752338140107,0.43664149488157344
89,1,1.9215935750757056,-1.0775960555264135,0.41482399322473373
90,1,1.960731764423562,-1.0711978928566626,0.42351588024048836
91,1,2.0005716867117482,-1.0770659385484356,0.4379599216014605
92,1,2.0416178435672694,-1.0938512102619278,0.4725808612643847
93,1,2.084246653929271,-1.1198158960804252,0.5147249190085986
94,1,2.128657855155754,-1.15192194834591,0.5623082875973877
95,1,2.1749292345431863,-1.1871713767962115,0.6085184607378507
96,1,2.222896141385671,-1.22238476171358,0.6545177214952309
97,1,2.2720950435486773,-1.2550844684783202,0.6931135131183572
98,1,2.3219733758772327,-1.283435366284922,0.7221670305037662
99,1,2.371891321967382,-1.3065535213460124,0.7322462226116854
100,1,2.4210352001128568,-1.3245998005716855,0.737554461159315
101,1,2.468908146318762,-1.3385182849684398,0.7254710590660877
102,1,2.5145682782748864,-1.3500285124327296,0.7211536244233597
103,1,2.5574517122728,-1.3608289986328788,0.7108998290316108
104,1,2.5972386488311754,-1.3727059984127246,0.7106989386442295
105,1,2.633219160388607,-1.386764263417502,0.7025903974421541
106,1,2.6652958698600315,-1.4033235431317745,0.7133417371162815
107,1,2.693312857898136,-1.4222619413257263,0.7234242440099342
108,1,2.717426261737371,-1.4417170722183785,0.7450493884539473
109,1,2.737752065231796,-1.4598625531055172,0.7671166180964684
110,1,2.754702563869381,-1.4742260880968123,0.7769351442441973
111,1,2.7689275721687197,-1.4827575587108857,0.7854315991734623
112,1,2.7809959686036154,-1.4837186335171302,0.7731996801975216
113,1,2.791459541245887,-1.4763043705619991,0.7488002998267536
114,1,2.8008860425445303,-1.461152681672421,0.7140274414649164
115,1,2.810203631531819,-1.440024718471225,0.6680840862728096
116,1,2.8199607747724844,-1.4159667621236638,0.6128822761708276
117,1,2.8307801955835252,-1.392629313528343,0.5655818151750928
118,1,2.8431393789087998,-1.3741185394193565,0.5207559944425031
119,1,2.857416316745957,-1.3638871089013629,0.5091902905403504
120,1,2.8739679244209504,-1.3648021331207758,0.5218620277278868
1,2,-0.27307853675560834,-0.71296932025437,0.6427389491553569
2,2,-0.24526140703388247,-0.7186464399986219,0.6672224357151552
3,2,-0.20901961242856862,-0.7148902288650616,0.672181471649708
4,2,-0.16463632943286255,-0.7031766003365894,0.6689019894329727
5,2,-0.11295219154449644,-0.685098185641945,0.6426331765096827
6,2,-0.054885456295172406,-0.662724801325931,0.6146012566834296
7,2,0.00862285948367813,-0.6381075538337369,0.5882144290304259
8,2,0.07617845928728173,-0.6133509132419174,0.5622619961360664
9,2,0.14675773615143653,-0.5898508175626647,0.5416729941927073
10,2,0.21905202582433747,-0.5687839598519758,0.5351890826632353
11,2,0.2918289341719103,-0.5508973643776386,0.5248907927310945
12,2,0.3641113586490836,-0.536492388914383,0.5240986810091175
13,2,0.43502502629996326,-0.5255205790387942,0.5350010124336915
14,2,0.5037959534873924,-0.5174035339749077,0.5487943804783879
15,2,0.5698229749763832,-0.511610600370942,0.5671006315605872
16,2,0.6327549389732695,-0.5069172287061312,0.5956521569499114
17,2,0.692772210292102,-0.5019251314546399,0.6183736243327301
18,2,0.7499531229015842,-0.4947873784964052,0.6602184859820355
19,2,0.804768297348515,-0.48339342270554564,0.6886857925188755
20,2,0.8578309012923481,-0.46579262340324074,0.7144441645901887
21,2,0.9101221233224203,-0.4398382672056288,0.7434092172227085
22,2,0.9624075904383278,-0.4038222341159987,0.7546775876661739
23,2,1.0155881248814258,-0.35607948435841136,0.7670303893009559
24,2,1.0707616053240738,-0.296373589414226,0.759117580052074
25,2,1.1289955032133319,-0.22455430344833757,0.7377112653782083
26,2,1.1907362045091312,-0.1416533052726372,0.7134112890355734
27,2,1.2566470441088875,-0.0493538755892472,0.6657260798574641
28,2,1.3270517939239568,0.04989131324034882,0.6219905523435234
29,2,1.4020178128798233,0.15344062871576164,0.580551111835712
30,2,1.480904394314588,0.2582901506315417,0.5258179536639519
31,2,1.5630062152857234,0.361362842719419,0.47656057422272124
32,2,1.6471657540334348,0.46029275674050585,0.43263144141381893
33,2,1.7320093979600308,0.5525883997098187,0.3999703565314303
34,2,1.8157165932382555,0.6370551988974965,0.3530194377063457
35,2,1.8963350885273573,0.7123323812559162,0.3391879215148732
36,2,1.97170382146121,0.7776054117961712,0.3172286345749201
37,2,2.0394722566704693,0.8328730531137325,0.3094299964083493
38,2,2.0974347528642965,0.8782421282330306,0.30776732335751406
39,2,2.143562046353092,0.9138649342459451,0.3134022370082075
40,2,2.1758239945850897,0.9406145544093981,0.31354124686403634
41,2,2.1925025727036016,0.9592884984010362,0.31933593190641707
42,2,2.1924565318224594,0.9708886317914547,0.33412893615193706
43,2,2.1748902258577063,0.9763568016973366,0.34606350546459674
44,2,2.1394231823602885,0.9766349740341131,0.35727208943466443
45,2,2.0861544957056073,0.9722483293186078,0.3652688705345793
46,2,2.0158705102891923,0.9634997830692228,0.375918797006907
47,2,1.9295638075435857,0.9501435161785565,0.3803045491998545
48,2,1.8288325620506842,0.9316326217503555,0.37757205857058307
49,2,1.7158463750745951,0.9064182575033531,0.36710444056768327
50,2,1.5927815207629143,0.8729033644925286,0.3591687282726185
51,2,1.4623222191059864,0.8291602074663588,0.3623534007793158
52,2,1.3271616724102564,0.7733309121682829,0.34895813651259233
53,2,1.1902084242684994,0.7037149154660264,0.35671342513464316
54,2,1.054397954146219,0.6189319995485374,0.3688435197213216
55,2,0.922546622038235,0.5187558081658126,0.39929272501778446
56,2,0.7973578450651275,0.4034463825067582,0.4277336625793706
57,2,0.6813799845784626,0.27454529996796934,0.47650642534009613
58,2,0.5769101215998603,0.1345804318057398,0.5334538685435507
59,2,0.4856425677078929,-0.013307529734931505,0.591428171825411
60,2,0.40933677763704585,-0.16529350602206566,0.6629009874366957
61,2,0.3490612315370084,-0.31710935937061074,0.722154716808472
62,2,0.3058281819361521,-0.4648528688241356,0.7683922909357371
63,2,0.27982730464439104,-0.6047434939361632,0.8150085614806828
64,2,0.27100259575101815,-0.7343145640068585,0.8419562817308135
65,2,0.2790534769087641,-0.8516094810526598,0.8546019473271369
66,2,0.30321536708358476,-0.9559749295000062,0.8709059217389434
67,2,0.3422406058842616,-1.047703341969839,0.8537048831439836
68,2,0.3949283409560436,-1.1276523759117596,0.8409874784741016
69,2,0.4595344041335048,-1.1972323895903567,0.8245710266228288
70,2,0.5342939492255049,-1.2579072278580088,0.8076839733976586
71,2,0.6171415389636704,-1.310900697792223,0.7980087810620492
72,2,0.7062985955604792,-1.3568164323585403,0.7946194096150232
73,2,0.799642909071501,-1.3959139507348677,0.7944736132352999
74,2,0.8951609531033137,-1.4278803272652245,0.7928830005958573
75,2,0.991051439651587,-1.4519323684946819,0.7926563963573404
76,2,1.0856636719817032,-1.4670960821539956,0.7960696450433302
77,2,1.1775577238082777,-1.4725739121112074,0.7899401948574055
78,2,1.2653833004382995,-1.4677799379105338,0.7804136414464045
79,2,1.3483747245007562,-1.4524958240329906,0.7603553487694454
80,2,1.4257151579303795,-1.4269708672531558,0.7341685124327378
81,2,1.4971941429502422,-1.3922227218156746,0.7030622742466928
82,2,1.5626766633219888,-1.350294952451411,0.6632667227645702
83,2,1.622354737152835,-1.3029547663093475,0.6190533510763269
84,2,1.6768482776673777,-1.2532284865763825,0.5743887285103718
85,2,1.726596332506539,-1.2038620555946125,0.5246519531231658
86,2,1.7725524496527083,-1.1583506672446573,0.47742007619529137
87,2,1.8155609105207122,-1.1196745346811936,0.4419507961965284
88,2,1.8565306655112634,-1.0901280037471646,0.4167755355163782
89,2,1.8966145830802152,-1.0716401336056514,0.4082509945078574
90,2,1.9363625916949039,-1.0653701391415886,0.41442263843486005
91,2,1.9767320726545832,-1.071095343544853,0.42802275532556466
92,2,2.018230475047912,-1.087473612539416,0.45622618461731734
93,2,2.0612376535221406,-1.1127880231485792,0.4990602542962056
94,2,2.10596230577566,-1.14404199845657,0.5450603864277008
95,2,2.1524913911843355,-1.1782895369588915,0.5913533658035521
96,2,2.2006701485468594,-1.212409978278991,0.6395891267975237
97,2,2.250049648178438,-1.2439826786051706,0.6640583554323654
98,2,2.300088816189789,-1.2712268298674345,0.6875756425599538
99,2,2.3501595242525797,-1.2932975762515289,0.7020944366016382
100,2,2.3994580250888835,-1.3103869097937544,0.7019877088785696
101,2,2.4474957176668504,-1.3234556008765337,0.6964762130114018
102,2,2.493337930531118,-1.334231752305086,0.6844240704221374
103,2,2.536426390035426,-1.3444143747965962,0.6779229645006951
104,2,2.5764414412226446,-1.3557914136231024,0.6656130826012926
105,2,2.612673889279485,-1.369475705391117,0.6603169585940731
106,2,2.645024262541067,-1.38579801148298,0.6743735606465435
107,2,2.6733336458647017,-1.4046551076317724,0.6893585239170454
108,2,2.6977517646708886,-1.424213162024584,0.7031814284324386
109,2,2.7183904796889387,-1.4426710140133423,0.7252242679562011
110,2,2.7356543697223894,-1.4575790893218974,0.7385291168947091
111,2,2.7501856635073665,-1.466898280788549,0.7376783667708586
112,2,2.762548505665416,-1.4688832853889577,0.736853118586951
113,2,2.77328850459204,-1.4626993010891458,0.708322407158852
114,2,2.7829676750916246,-1.448930599950635,0.6778064076002114
115,2,2.792510158210302,-1.429259284382779,0.6319616481737323
116,2,2.8024601604670814,-1.4066351903547534,0.576879280164997
117,2,2.81343753860211,-1.3846037412196521,0.5350983032103465
118,2,2.82591716153729,-1.3671625029189123,0.4963598261108256
119,2,2.840275672023648,-1.3576762633690838,0.4793623987165496
120,2,2.856868901587339,-1.358940424970915,0.4909155708391423
1,3,-0.306364922119343,-0.6815169900120361,0.5940397147004699
2,3,-0.2784125202848185,-0.6876837887070304,0.6177412868260929
3,3,-0.24190505763916736,-0.6848597515173968,0.626652090943701
4,3,-0.19713567232381973,-0.6744290367581034,0.6219118578417753
5,3,-0.14495692124429344,-0.6578693712834356,0.607508274569036
6,3,-0.08630511294125658,-0.6371205104161999,0.5793958874374072
7,3,-0.022140066462830305,-0.6141058440989282,0.5484338772924651
8,3,0.04612222747857814,-0.5908132540749913,0.5271320362021826
9,3,0.11743755683527861,-0.5685556379824698,0.5080782073100358
10,3,0.19047381553436885,-0.548458752104159,0.4986443206716214
11,3,0.2639776874954071,-0.5312538180307043,0.49159824379435085
12,3,0.33695031027527367,-0.5172563989530785,0.4957637606910299
13,3,0.4084992553817113,-0.5064605854802144,0.4975980594485425
14,3,0.4778327152843557,-0.4983455874545055,0.5132179989121235
15,3,0.5443412110102079,-0.49245195075026094,0.5314375235872708
16,3,0.6076593760420752,-0.4876266034030858,0.5626884226032446
17,3,0.6679592108921141,-0.4825412901942531,0.5942423419660414
18,3,0.7253130121230699,-0.47541536256341543,0.6218133741267687
19,3,0.7801865283644919,-0.46419683784310234,0.6560859014046375
20,3,0.8331912621889237,-0.44697676785438334,0.6832847670194707
21,3,0.8853063349668335,-0.42164434570529125,0.7094963486983571
22,3,0.9372957800466667,-0.3865163771075302,0.7284460579949016
23,3,0.9900621489232503,-0.3399463946943276,0.7324581117715656
24,3,1.0447048555896732,-0.28169743848921575,0.729930229359587
25,3,1.1022939041078843,-0.2116232767859153,0.7087436810082637
26,3,1.1632783674352747,-0.13073945618691601,0.6829132127475411
27,3,1.22832934144949,-0.040708302335400105,0.6441394825142072
28,3,1.2977763067127028,0.056048805773959445,0.6050080946926647
29,3,1.3716952700874796,0.15693321441330066,0.552340638682637
30,3,1.449463727423405,0.25899063642453,0.5070103995536188
31,3,1.5303910924614836,0.3592022236825765,0.4579898285474621
32,3,1.6133407394312964,0.4552653664841621,0.4107535731256295
33,3,1.6969582442001776,0.5447557047961484,0.37908595630936515
34,3,1.7794491791873324,0.6265353931917126,0.3489845672128714
35,3,1.8588883408839383,0.6993045045871639,0.32902998528558663
36,3,1.933143413056342,0.762302474829027,0.311383257554337
37,3,1.9998941019076544,0.8155793440156941,0.29766348390163644
38,3,2.056962092139296,0.8592837905128311,0.30223968944037577
39,3,2.102339854326242,0.8936176686327626,0.30012305726424227
40,3,2.134025298457575,0.9195001227651888,0.3093895801288002
41,3,2.1503160325357222,0.9377712972379287,0.31511206422016425
42,3,2.150081632506666,0.949478366498095,0.32706691568072366
43,3,2.1325324410276214,0.9555998457956661,0.33993827933115095
44,3,2.097286026469181,0.9571008346485886,0.35121822395656704
45,3,2.0444359121875006,0.9545087938517998,0.3569118116846785
46,3,1.9747502858885375,0.9481013349783105,0.3560653546638009
47,3,1.8892004383192604,0.9375836573052914,0.35977880749381014
48,3,1.7893613655822578,0.9223291843307447,0.351646820308763
49,3,1.67736799033389,0.9007001663883039,0.3462219123702601
50,3,1.5553637731781262,0.8709938403794057,0.3314440753301933
51,3,1.4259961208240945,0.8311774580739729,0.3233944897215172
52,3,1.2919215855486175,0.7792976883322262,0.3178908719760952
53,3,1.1560121986321983,0.7135781717933423,0.3205052525882327
54,3,1.0211736132286653,0.6325749480924141,0.3312786743345966
55,3,0.8901916298779534,0.5360168669253774,0.3520640911775244
56,3,0.7657437614285433,0.4241317848336626,0.38429374512339665
57,3,0.6503588891589127,0.2984275331074968,0.42927167926401105
58,3,0.5463218367575666,0.16140356407103193,0.48116988342227873
59,3,0.45531763478057985,0.016172596203311684,0.5417490538203292
60,3,0.3791059419161648,-0.13346807466291102,0.6051697485135699
61,3,0.3187622660385266,-0.28328516004929566,0.6600394877131291
62,3,0.2753085449873777,-0.4293856279678922,0.713081489488483
63,3,0.24895255439971828,-0.5679992829059735,0.7559846065017872
64,3,0.23965969645385723,-0.6966479243877264,0.7846316901524634
65,3,0.24715582813150347,-0.8133493044904758,0.8005009126414224
66,3,0.27070497789680836,-0.9174132102525145,0.8014124248569057
67,3,0.3090928497063135,-1.0090907390617494,0.796961860250855
68,3,0.3611470155436079,-1.0892020510340767,0.7890516983172899
69,3,0.4251584789078396,-1.1591292938234241,0.7781580236284356
70,3,0.4993917081146251,-1.2203201839538547,0.7579950744598097
71,3,0.5818106548159233,-1.2739944120759459,0.7453453221396206
72,3,0.670660692745554,-1.3207704473282047,0.7461988262109915
73,3,0.7638382337178904,-1.3609233441776314,0.7414571385945483
74,3,0.8593465448160463,-1.3941521007830986,0.7501075685570512
75,3,0.9553911651292281,-1.4196812090775444,0.7504128168911027
76,3,1.0503259434006573,-1.4365368532040657,0.7551431628567726
77,3,1.1427056417284396,-1.4439033246701374,0.7547047232222435
78,3,1.231169064789184,-1.4411659918669242,0.7531422491048635
79,3,1.3149340791228763,-1.4280749773730155,0.7379475675499405
80,3,1.3931649787116496,-1.4048363559178478,0.7066951318510604
81,3,1.4656251885514278,-1.3724291616519335,0.6802864674193809
82,3,1.5321491836409737,-1.332848017885166,0.6442193612507481
83,3,1.5929007636994812,-1.2878180178879808,0.599817280683204
84,3,1.648469657811913,-1.2403107288059039,0.5499975200699032
85,3,1.6992668702535343,-1.193014239359723,0.5017035958263527
86,3,1.7462173096469131,-1.1493599015720857,0.4577631587926555
87,3,1.7901464245060934,-1.1122561839055487,0.43222113532574596
88,3,1.8319430261529175,-1.0839244710711768,0.40606136697236817
89,3,1.8727480113067838,-1.066227178417642,0.3976917128037821
90,3,1.9131040958683296,-1.060273294150345,0.3950156274991313
91,3,1.9539690832478016,-1.0658211334695935,0.4180501256714353
92,3,1.9958583801063592,-1.081539013527097,0.44492031429704015
93,3,2.0391593252190536,-1.1057486451562384,0.48366853075449917
94,3,2.0840978049128758,-1.1355327490361051,0.5301071529828764
95,3,2.1307773377844774,-1.1680454282921153,0.5769357246380138
96,3,2.1790603065792324,-1.2002795185975605,0.6075901811930375
97,3,2.22852365912137,-1.2299239034354208,0.643273977575142
98,3,2.2786455418232867,-1.2553014881193678,0.6628699633078664
99,3,2.328817293008473,-1.275640680876467,0.675831370616644
100,3,2.378251036810695,-1.2911900790917086,0.6703213320123392
101,3,2.4264707640747556,-1.3029380369738839,0.666448118051792
102,3,2.4725524930806824,-1.3126235748977302,0.6514008269309838
103,3,2.5159457128404297,-1.3219406084933154,0.6403109295878864
104,3,2.5563279772066285,-1.3326741923451577,0.6295818791068573
105,3,2.592988815011233,-1.3459471432837358,0.6296631299397788
106,3,2.625822206984943,-1.3621068535598484,0.6361443216535612
107,3,2.6546612666421816,-1.3810827941871466,0.6417540577675468
108,3,2.679641270479613,-1.4010945220055775,0.6583865722122793
109,3,2.7008644794595202,-1.420389296520825,0.6817746986535322
110,3,2.7187190758860855,-1.436562383132401,0.6952041248027016
111,3,2.733831343257095,-1.447597646266063,0.7010466079577399
112,3,2.746755334424679,-1.4517385981407471,0.6927261234539915
113,3,2.758023966397941,-1.4480951589080109,0.6755517084019946
114,3,2.7681874800970827,-1.4371498056434122,0.6439340952825507
115,3,2.7781618276272586,-1.4204333184474416,0.5994887949691869
116,3,2.7884825783545617,-1.400709812941375,0.5527285704235199
117,3,2.799763844279465,-1.3813218853557985,0.5098382874876242
118,3,2.8124752319720367,-1.366056926065793,0.4789714339810423
119,3,2.8269906744946702,-1.3581095731769512,0.46446854723324804
120,3,2.843663790323273,-1.3601365100131753,0.47914510412482747
1,4,-0.34535092745902357,-0.6428167060608301,0.5492438124714369
2,4,-0.31720026298352105,-0.6497040070249517,0.5768000213932484
3,4,-0.2803033991325054,-0.6482520195787369,0.5830047843024695
4,4,-0.23496807921658036,-0.6397105090839417,0.5856816750246647
5,4,-0.18206436317927063,-0.6253888799096647,0.5644298993850856
6,4,-0.1225549343164096,-0.6070359730820115,0.5372228050258604
7,4,-0.05742721015328315,-0.5863873543494961,0.5193699250447512
8,4,0.011871109265609288,-0.5652588523584016,0.4976128765905514
9,4,0.0842656141662424,-0.5448397063049026,0.48410234998987167
10,4,0.15838988751836228,-0.5261783046595019,0.46925150440761715
11,4,0.23296003971704668,-0.5099789584330392,0.45934611386598295
12,4,0.30694537944555056,-0.49657417085111366,0.46491582275360865
13,4,0.3794268658254652,-0.4860164111138288,0.47229463298708324
14,4,0.44958669699966036,-0.47786634351359825,0.482001034945344
15,4,0.5168032135276307,-0.47176641373321015,0.5082037712400982
16,4,0.5806902354040738,-0.4666681417627785,0.5238373224536178
17,4,0.641407441240165,-0.461347472008853,0.5564626620260212
18,4,0.6990182267115692,-0.45412470464917803,0.5964532742764219
19,4,0.7539811731486451,-0.44303861430437846,0.6196715127339968
20,4,0.8069051780893017,-0.4262484071536673,0.6557224938945011
21,4,0.8587661174382625,-0.40170264064752387,0.679735630733427
22,4,0.9103255925239933,-0.3677614730323576,0.69548124415308
23,4,0.9624884605569892,-0.3228107612363027,0.7103988528989751
24,4,1.0163562665836088,-0.26661696550524,0.7068083967901053
25,4,1.0730025672819576,-0.19904134590232725,0.6909367974897654
26,4,1.132880212656827,-0.12107612277541552,0.6620889621950051
27,4,1.1966716997594022,-0.03435162617381183,0.6259492344504273
28,4,1.2647148048689651,0.058758777193784174,0.5895372909624903
29,4,1.3370982852948898,0.15572160082928663,0.5388912303025987
30,4,1.413226498393987,0.25365793709744855,0.49709460022017016
31,4,1.4924307129912444,0.34963551517901964,0.44545225087207185
32,4,1.5736052254953765,0.4414454837382574,0.4187604596084168
33,4,1.6554241243829317,0.5267622790800975,0.3819372302995179
34,4,1.7361316649193361,0.6045310257686356,0.3515762195069788
35,4,1.8138428599854153,0.6735407527034725,0.3300891232503083
36,4,1.886468053211338,0.733109794352631,0.31852488538674895
37,4,1.951731929072866,0.7833624661256832,0.31352059662975396
38,4,2.007496919621862,0.8245083276558989,0.3166400280208436
39,4,2.051788113519569,0.8568204234795606,0.31473428513764334
40,4,2.0826452801058286,0.881283574064951,0.3278531639152848
41,4,2.098389895927148,0.8987980827029562,0.332176341659163
42,4,2.097908387114093,0.910474532038135,0.34532399866921953
43,4,2.080420909098165,0.917342509280841,0.3592161000165618
44,4,2.0455434157760317,0.9203991843257087,0.3649622330256606
45,4,1.9933624934054945,0.9201750509973327,0.3711250334405214
46,4,1.9246211284291677,0.9169125973411577,0.3711120350892868
47,4,1.84026094322128,0.9102494740834962,0.3641454201326428
48,4,1.7418245136967956,0.8994489850523558,0.3538996423667515
49,4,1.631397458751716,0.8827513352285344,0.34223087146984266
50,4,1.511076770461173,0.8583081670136422,0.3258813017435371
51,4,1.3834573408332163,0.8239424079175038,0.3107061368460717
52,4,1.251143306817092,0.7775698787121501,0.2962219085664458
53,4,1.1169542239446675,0.7173103233453273,0.296053693682171
54,4,0.9837527138276319,0.6416326563960618,0.3037358235854461
55,4,0.854280027272184,0.5502045600065019,0.3095159844491234
56,4,0.7311753912177583,0.44320984321244306,0.34415780175555266
57,4,0.6169381303886298,0.32210919359300727,0.38511538415662205
58,4,0.5138334239424643,0.18936164718822118,0.43036557100609363
59,4,0.42353030125580676,0.048039420084563446,0.491929244155478
60,4,0.3477854863052215,-0.09810125857724156,0.5460977658152012
61,4,0.2876808411616969,-0.2448791358269328,0.6077228687378887
62,4,0.24424769835881882,-0.3884169631204065,0.6564072539855323
63,4,0.2177150218264375,-0.5249627708374994,0.6976545187306797
64,4,0.208073802203148,-0.6520252618387059,0.7254228719630276
65,4,0.2150822435633731,-0.7675887461717452,0.7433250793967686
66,4,0.2380399765543028,-0.8709134005615636,0.7487964664292024
67,4,0.2757752118217766,-0.9621936063476753,0.7462149400189455
68,4,0.32715102772944726,-1.0421981026844753,0.7325085624582535
69,4,0.39050430392497876,-1.1122701601586593,0.7204077313518482
70,4,0.46413742906185973,-1.1738363354545847,0.7077096975613526
71,4,0.5460533871614948,-1.2281126814441508,0.702634319554819
72,4,0.6345295770455017,-1.2757417188125462,0.6996553714589191
73,4,0.7274878551448298,-1.3170247747871546,0.7013198824484342
74,4,0.8229555342534437,-1.3516828227852011,0.7041437990634275
75,4,0.9191487251451357,-1.3789577634974475,0.709176980480545
76,4,1.0144299446917775,-1.3978826709831158,0.7119375992877275
77,4,1.10734929988066,-1.4076228339727332,0.7227272936539342
78,4,1.1965338512634498,-1.4075293910981277,0.7100497669735586
79,4,1.2811824335490951,-1.3973130304867467,0.7071617139012403
80,4,1.360437497462355,-1.3771221777996205,0.6826988588471954
81,4,1.4340304667437418,-1.3478825536206773,0.6493989969088951
82,4,1.5017576749450237,-1.3115187557399877,0.6206649497836955
83,4,1.56374812790033,-1.2696931513278888,0.5761958204168541
84,4,1.620553688720778,-1.2252945064177214,0.5331057158194642
85,4,1.6725503122811376,-1.1809221075110081,0.4882229730241084
